171.cyclevalue,1215,2008
82.cyclevalue,1265,2008
119.cyclevalue,1182,2008
11.cyclevalue,2263,2008
117.cyclevalue,1634,2008
112.cyclevalue,2980,2008
87.cyclevalue,2690,2008
91.cyclevalue,2173,2008
125.cyclevalue,1322,2008
121.cyclevalue,1537,2008
155.cyclevalue,2717,2008
59.cyclevalue,2268,2008
142.cyclevalue,2230,2008
100.cyclevalue,2626,2008
147.cyclevalue,2138,2008
7.cyclevalue,2962,2008
89.cyclevalue,2896,2008
97.cyclevalue,1888,2008
31.cyclevalue,2147,2008
29.cyclevalue,2047,2008
134.cyclevalue,1446,2008
126.cyclevalue,2405,2008
76.cyclevalue,1236,2008
60.cyclevalue,1751,2008
64.cyclevalue,2430,2008
58.cyclevalue,1339,2008
68.cyclevalue,1095,2008
123.cyclevalue,1857,2008
95.cyclevalue,2649,2008
